,Indicator Code,Indicator Name,Table,Indicator,PCT
574,SHPARLEVEFE,Length of paid parental leave for mother (calendar days),WB_Gender,SHPARLEVEFE,0.5962882771419734
575,SHPTRLEVE,Length of paid paternity leave (calendar days),WB_Gender,SHPTRLEVE,0.5962882771419734
576,SHPARLEVE,Length of paid shared parental leave (calendar days),WB_Gender,SHPARLEVE,0.5962882771419734
577,SPDYNLE60FEIN,"Life expectancy at age 60, female (years)",WB_Gender,SPDYNLE60FEIN,0.1440148468914321
578,SPDYNLE60MAIN,"Life expectancy at age 60, male (years)",WB_Gender,SPDYNLE60MAIN,0.1440148468914321
579,SEADTLITRFEZS,"Literacy rate, adult female (% of females ages 15 and above)",WB_HNP,SEADTLITRFEZS,0.1505841627001298
580,SEADTLITRMAZS,"Literacy rate, adult male (% of males ages 15 and above)",WB_HNP,SEADTLITRMAZS,0.1505841627001298
581,SEADTLITRZS,"Literacy rate, adult total (% of people ages 15 and above)",WB_HNP,SEADTLITRZS,0.1507696111763615
582,SEADT1524LTFMZS,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",WB_HNP,SEADT1524LTFMZS,0.1491623910490202
583,SEADT1524LTFEZS,"Literacy rate, youth female (% of females ages 15-24)",WB_Gender,SEADT1524LTFEZS,0.1594803587998762
584,SEADT1524LTMAZS,"Literacy rate, youth male (% of males ages 15-24)",WB_HNP,SEADT1524LTMAZS,0.149286023366508
585,SEADT1524LTZS,"Literacy rate, youth total (% of people ages 15-24)",WB_HNP,SEADT1524LTZS,0.1493478395252519
586,SGCOKHOUSZS,Location of cooking: inside the house (% of households),WB_Gender,SGCOKHOUSZS,0.0076708939065883
587,SGCOKOTHRZS,Location of cooking: other places (% of households),WB_Gender,SGCOKOTHRZS,0.007175997525518
588,SGCOKOUTDZS,Location of cooking: outdoors (% of households),WB_Gender,SGCOKOUTDZS,0.0076090318589545
589,SGCOKSBLDZS,Location of cooking: separate building (% of households),WB_Gender,SGCOKSBLDZS,0.0076708939065883
590,SESECCMPTLOFEZS,"Lower secondary completion rate, female (% of relevant age group)",WB_Gender,SESECCMPTLOFEZS,0.332384781936282
591,SESECCMPTLOMAZS,"Lower secondary completion rate, male (% of relevant age group)",WB_Gender,SESECCMPTLOMAZS,0.3323229198886483
592,SESECCMPTLOZS,"Lower secondary completion rate, total (% of relevant age group)",WB_Gender,SESECCMPTLOZS,0.373399319517476
593,g20tmade,Made digital payments in the past year (% age 15+),WB_Gender,g20tmade,0.0201670275286111
594,g20tmade2,"Made digital payments in the past year, female  (% age 15+)",WB_Gender,g20tmade2,0.0201670275286111
595,g20tmade1,"Made digital payments in the past year, male  (% age 15+)",WB_Gender,g20tmade1,0.0201670275286111
596,g20t,Made or received digital payments in the past year (% age 15+),WB_Gender,g20t,0.0201670275286111
597,g20t2,"Made or received digital payments in the past year, female  (% age 15+)",WB_Gender,g20t2,0.0201670275286111
598,g20t1,"Made or received digital payments in the past year, male  (% age 15+)",WB_Gender,g20t1,0.0201670275286111
599,SGCOKCROPZS,Main cooking fuel: agricultural crop (% of households),WB_Gender,SGCOKCROPZS,0.0063099288586452
600,SGCOKCHCOZS,Main cooking fuel: charcoal (% of households),WB_Gender,SGCOKCHCOZS,0.0128054438601917
601,SGCOKDUNGZS,Main cooking fuel: dung (% of households),WB_Gender,SGCOKDUNGZS,0.0081039282400247
602,SGCOKELECZS,Main cooking fuel: electricity  (% of households),WB_Gender,SGCOKELECZS,0.0137952366223321
603,SGCOKLPGNZS,Main cooking fuel: LPG/natural gas/biogas (% of households),WB_Gender,SGCOKLPGNZS,0.0138570986699659
604,SGCOKSTRWZS,Main cooking fuel: straw/shrubs/grass (% of households),WB_Gender,SGCOKSTRWZS,0.007732755954222
605,SGCOKWOODZS,Main cooking fuel: wood (% of households),WB_Gender,SGCOKWOODZS,0.0131766161459944
606,fin25btas,"Main source of emergency funds: family or friends (% able to raise funds, age 15+)",WB_Gender,fin25btas,0.0201670275286111
607,fin25btas2,"Main source of emergency funds: family or friends, female  (% able to raise funds, age 15+)",WB_Gender,fin25btas2,0.0201670275286111
608,fin25btas1,"Main source of emergency funds: family or friends, male  (% able to raise funds, age 15+)",WB_Gender,fin25btas1,0.0201670275286111
609,fin25das,"Main source of emergency funds: loan from a bank, employer, or private lender (% able to raise funds, age 15+)",WB_Gender,fin25das,0.0102072378595731
610,fin25das2,"Main source of emergency funds: loan from a bank, employer, or private lender, female (% able to raise funds, age 15+)",WB_Gender,fin25das2,0.0102072378595731
611,fin25das1,"Main source of emergency funds: loan from a bank, employer, or private lender, male  (% able to raise funds, age 15+)",WB_Gender,fin25das1,0.0102072378595731
612,fin25cas,"Main source of emergency funds: money from working (% able to raise funds, age 15+)",WB_Gender,fin25cas,0.0102072378595731
613,fin25cas2,"Main source of emergency funds: money from working, female (% able to raise funds, age 15+)",WB_Gender,fin25cas2,0.0102072378595731
614,fin25cas1,"Main source of emergency funds: money from working, male  (% able to raise funds, age 15+)",WB_Gender,fin25cas1,0.0102072378595731
615,fin25fas,"Main source of emergency funds: other (% able to raise funds, age 15+)",WB_Gender,fin25fas,0.0102072378595731
616,fin25fas2,"Main source of emergency funds: other, female (% able to raise funds, age 15+)",WB_Gender,fin25fas2,0.0102072378595731
617,fin25fas1,"Main source of emergency funds: other, male (% able to raise funds, age 15+)",WB_Gender,fin25fas1,0.0102072378595731
618,fin25eas,"Main source of emergency funds: sale of assets (% able to raise funds, age 15+)",WB_Gender,fin25eas,0.0102072378595731
619,fin25eas1,"Main source of emergency funds: sale of assets , male (% able to raise funds, age 15+)",WB_Gender,fin25eas1,0.0102072378595731
620,fin25eas2,"Main source of emergency funds: sale of assets, female  (% able to raise funds, age 15+)",WB_Gender,fin25eas2,0.0102072378595731
621,fin25atas,"Main source of emergency funds: savings (% able to raise funds, age 15+)",WB_Gender,fin25atas,0.0201670275286111
622,fin25atas2,"Main source of emergency funds: savings, female (% able to raise funds, age 15+)",WB_Gender,fin25atas2,0.0201670275286111
623,fin25atas1,"Main source of emergency funds: savings, male  (% able to raise funds, age 15+)",WB_Gender,fin25atas1,0.0201670275286111
624,SELPVPRIMOOSMA,Male primary school age children out-of-school (%),WB_Gender,SELPVPRIMOOSMA,0.0142901330034024
625,SELPVPRIMBMPMA,Male pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,WB_Gender,SELPVPRIMBMPMA,0.0142901330034024
626,SGAGERTREFE,"Mandatory retirement age, female",WB_Gender,SGAGERTREFE,0.0078564800494896
627,SGAGERTREMA,"Mandatory retirement age, male",WB_Gender,SGAGERTREMA,0.0079183420971234
628,SHSTAMMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",WB_HNP,SHSTAMMRT,0.2548062063423378
629,SGOWNPRRTIM,Men and married women have equal ownership rights to immovable property (1=yes; 0=no),WB_Gender,SGOWNPRRTIM,0.5962882771419734
630,SGOWNHSNOMAZS,Men who do not own a house (% of men),WB_Gender,SGOWNHSNOMAZS,0.0045159294772656
631,SGOWNHSNOMAQ1ZS,Men who do not own a house (% of men): Q1 (lowest),WB_Gender,SGOWNHSNOMAQ1ZS,0.0045159294772656
632,SGOWNHSNOMAQ2ZS,Men who do not own a house (% of men): Q2,WB_Gender,SGOWNHSNOMAQ2ZS,0.0045159294772656
633,SGOWNHSNOMAQ3ZS,Men who do not own a house (% of men): Q3,WB_Gender,SGOWNHSNOMAQ3ZS,0.0045159294772656
634,SGOWNHSNOMAQ4ZS,Men who do not own a house (% of men): Q4,WB_Gender,SGOWNHSNOMAQ4ZS,0.0045159294772656
635,SGOWNHSNOMAQ5ZS,Men who do not own a house (% of men): Q5 (highest),WB_Gender,SGOWNHSNOMAQ5ZS,0.0045159294772656
636,SGOWNLDNOMAZS,Men who do not own land (% of men),WB_Gender,SGOWNLDNOMAZS,0.0043303433343643
637,SGOWNLDNOMAQ1ZS,Men who do not own land (% of men): Q1 (lowest),WB_Gender,SGOWNLDNOMAQ1ZS,0.0043303433343643
638,SGOWNLDNOMAQ2ZS,Men who do not own land (% of men): Q2,WB_Gender,SGOWNLDNOMAQ2ZS,0.0043303433343643
639,SGOWNLDNOMAQ3ZS,Men who do not own land (% of men): Q3,WB_Gender,SGOWNLDNOMAQ3ZS,0.0043303433343643
640,SGOWNLDNOMAQ4ZS,Men who do not own land (% of men): Q4,WB_Gender,SGOWNLDNOMAQ4ZS,0.0043303433343643
641,SGOWNLDNOMAQ5ZS,Men who do not own land (% of men): Q5 (highest),WB_Gender,SGOWNLDNOMAQ5ZS,0.0043303433343643
642,SGOWNHSALMAZS,Men who own a house alone (% of men),WB_Gender,SGOWNHSALMAZS,0.0045159294772656
643,SGOWNHSALMAQ1ZS,Men who own a house alone (% of men): Q1 (lowest),WB_Gender,SGOWNHSALMAQ1ZS,0.0045159294772656
644,SGOWNHSALMAQ2ZS,Men who own a house alone (% of men): Q2,WB_Gender,SGOWNHSALMAQ2ZS,0.0045159294772656
645,SGOWNHSALMAQ3ZS,Men who own a house alone (% of men): Q3,WB_Gender,SGOWNHSALMAQ3ZS,0.0045159294772656
646,SGOWNHSALMAQ4ZS,Men who own a house alone (% of men): Q4,WB_Gender,SGOWNHSALMAQ4ZS,0.0045159294772656
647,SGOWNHSALMAQ5ZS,Men who own a house alone (% of men): Q5 (highest),WB_Gender,SGOWNHSALMAQ5ZS,0.0045159294772656
648,SGOWNHSAJMAZS,Men who own a house both alone and jointly (% of men),WB_Gender,SGOWNHSAJMAZS,0.0043922053819981
649,SGOWNHSAJMAQ1ZS,Men who own a house both alone and jointly (% of men): Q1 (lowest),WB_Gender,SGOWNHSAJMAQ1ZS,0.0043922053819981
650,SGOWNHSAJMAQ2ZS,Men who own a house both alone and jointly (% of men): Q2,WB_Gender,SGOWNHSAJMAQ2ZS,0.0043922053819981
651,SGOWNHSAJMAQ3ZS,Men who own a house both alone and jointly (% of men): Q3,WB_Gender,SGOWNHSAJMAQ3ZS,0.0043922053819981
652,SGOWNHSAJMAQ4ZS,Men who own a house both alone and jointly (% of men): Q4,WB_Gender,SGOWNHSAJMAQ4ZS,0.0043922053819981
653,SGOWNHSAJMAQ5ZS,Men who own a house both alone and jointly (% of men): Q5 (highest),WB_Gender,SGOWNHSAJMAQ5ZS,0.0043922053819981
654,SGOWNHSJTMAZS,Men who own a house jointly (% of men),WB_Gender,SGOWNHSJTMAZS,0.0045159294772656
655,SGOWNHSJTMAQ1ZS,Men who own a house jointly (% of men): Q1 (lowest),WB_Gender,SGOWNHSJTMAQ1ZS,0.0045159294772656
656,SGOWNHSJTMAQ2ZS,Men who own a house jointly (% of men): Q2,WB_Gender,SGOWNHSJTMAQ2ZS,0.0045159294772656
657,SGOWNHSJTMAQ3ZS,Men who own a house jointly (% of men): Q3,WB_Gender,SGOWNHSJTMAQ3ZS,0.0045159294772656
658,SGOWNHSJTMAQ4ZS,Men who own a house jointly (% of men): Q4,WB_Gender,SGOWNHSJTMAQ4ZS,0.0045159294772656
659,SGOWNHSJTMAQ5ZS,Men who own a house jointly (% of men): Q5 (highest),WB_Gender,SGOWNHSJTMAQ5ZS,0.0045159294772656
660,SGOWNLDALMAZS,Men who own land alone (% of men),WB_Gender,SGOWNLDALMAZS,0.0043303433343643
661,SGOWNLDALMAQ1ZS,Men who own land alone (% of men): Q1 (lowest),WB_Gender,SGOWNLDALMAQ1ZS,0.0043303433343643
662,SGOWNLDALMAQ2ZS,Men who own land alone (% of men): Q2,WB_Gender,SGOWNLDALMAQ2ZS,0.0043303433343643
663,SGOWNLDALMAQ3ZS,Men who own land alone (% of men): Q3,WB_Gender,SGOWNLDALMAQ3ZS,0.0043303433343643
664,SGOWNLDALMAQ4ZS,Men who own land alone (% of men): Q4,WB_Gender,SGOWNLDALMAQ4ZS,0.0043303433343643
665,SGOWNLDALMAQ5ZS,Men who own land alone (% of men): Q5 (highest),WB_Gender,SGOWNLDALMAQ5ZS,0.0043303433343643
666,SGOWNLDAJMAZS,Men who own land both alone and jointly (% of men),WB_Gender,SGOWNLDAJMAZS,0.004144757191463
667,SGOWNLDAJMAQ1ZS,Men who own land both alone and jointly (% of men): Q1 (lowest),WB_Gender,SGOWNLDAJMAQ1ZS,0.004144757191463
668,SGOWNLDAJMAQ2ZS,Men who own land both alone and jointly (% of men): Q2,WB_Gender,SGOWNLDAJMAQ2ZS,0.004144757191463
669,SGOWNLDAJMAQ3ZS,Men who own land both alone and jointly (% of men): Q3,WB_Gender,SGOWNLDAJMAQ3ZS,0.004144757191463
670,SGOWNLDAJMAQ4ZS,Men who own land both alone and jointly (% of men): Q4,WB_Gender,SGOWNLDAJMAQ4ZS,0.004144757191463
671,SGOWNLDAJMAQ5ZS,Men who own land both alone and jointly (% of men): Q5 (highest),WB_Gender,SGOWNLDAJMAQ5ZS,0.004144757191463
672,SGOWNLDJTMAZS,Men who own land jointly (% of men),WB_Gender,SGOWNLDJTMAZS,0.0043303433343643
673,SGOWNLDJTMAQ1ZS,Men who own land jointly (% of men): Q1 (lowest),WB_Gender,SGOWNLDJTMAQ1ZS,0.0043303433343643
674,SGOWNLDJTMAQ2ZS,Men who own land jointly (% of men): Q2,WB_Gender,SGOWNLDJTMAQ2ZS,0.0043303433343643
675,SGOWNLDJTMAQ3ZS,Men who own land jointly (% of men): Q3,WB_Gender,SGOWNLDJTMAQ3ZS,0.0043303433343643
676,SGOWNLDJTMAQ4ZS,Men who own land jointly (% of men): Q4,WB_Gender,SGOWNLDJTMAQ4ZS,0.0043303433343643
677,SGOWNLDJTMAQ5ZS,Men who own land jointly (% of men): Q5 (highest),WB_Gender,SGOWNLDJTMAQ5ZS,0.0043303433343643
678,SGREGNLIDMAZS,Men with a national identity card or equivalent foundational identity document (% of men ages 15+),WB_Gender,SGREGNLIDMAZS,0.0060006186204763
679,mobileaccounttd,Mobile money account (% age 15+),WB_Gender,mobileaccounttd,0.0107639962882771
680,mobileaccounttd2,"Mobile money account, female (% age 15+)",WB_Gender,mobileaccounttd2,0.0107639962882771
681,mobileaccounttd1,"Mobile money account, male  (% age 15+)",WB_Gender,mobileaccounttd1,0.0107639962882771
682,SHSTATRAFP5,"Mortality caused by road traffic injury (per 100,000 population)",WB_HNP,SHSTATRAFP5,0.2812017061259813
683,SHSTATRAFFEP5,"Mortality caused by road traffic injury, female (per 100,000 female population)",WB_HNP,SHSTATRAFFEP5,0.2806453606972863
684,SHSTATRAFMAP5,"Mortality caused by road traffic injury, male (per 100,000 male population)",WB_HNP,SHSTATRAFMAP5,0.2806453606972863
685,SHDYNNCOMZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",WB_HNP,SHDYNNCOMZS,0.2806453606972863
686,SHDYNNCOMFEZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",WB_HNP,SHDYNNCOMFEZS,0.2806453606972863
687,SHDYNNCOMMAZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",WB_HNP,SHDYNNCOMMAZS,0.2806453606972863
688,SHSTAAIRPP5,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",WB_HNP,SHSTAAIRPP5,0.0140322680348643
689,SHSTAAIRPFEP5,"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",WB_HNP,SHSTAAIRPFEP5,0.0140322680348643
690,SHSTAAIRPMAP5,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",WB_HNP,SHSTAAIRPMAP5,0.0140322680348643
691,SHSTAPOISP5,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",WB_HNP,SHSTAPOISP5,0.2806453606972863
692,SHSTAPOISP5FE,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",WB_HNP,SHSTAPOISP5FE,0.2806453606972863
693,SHSTAPOISP5MA,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",WB_HNP,SHSTAPOISP5MA,0.2806453606972863
694,SHSTAWASHP5,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",WB_HNP,SHSTAWASHP5,0.0140322680348643
695,SHSTAWASHFEP5,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene, female (per 100,000 female population)",WB_HNP,SHSTAWASHFEP5,0.0140322680348643
696,SHSTAWASHMAP5,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene, male (per 100,000 male population)",WB_HNP,SHSTAWASHMAP5,0.0140322680348643
697,SEPRMNINTZS,Net intake rate in grade 1 (% of official school-age population),WB_Gender,SEPRMNINTZS,0.1289823693164243
698,SEPRMNINTFEZS,"Net intake rate in grade 1, female (% of official school-age population)",WB_Gender,SEPRMNINTFEZS,0.12465202598206
699,SEPRMNINTMAZS,"Net intake rate in grade 1, male (% of official school-age population)",WB_Gender,SEPRMNINTMAZS,0.1242808536962573
700,fin9td1,No deposit and no withdrawal from an account in the past year (% age 15+),WB_Gender,fin9td1,0.0193628209093721
701,fin9td12,"No deposit and no withdrawal from an account in the past year, female (% age 15+)",WB_Gender,fin9td12,0.018558614290133
702,fin9td11,"No deposit and no withdrawal from an account in the past year, male  (% age 15+)",WB_Gender,fin9td11,0.0198577172904423
703,ICWEFLLCOFE,Number of female business owners,WB_Gender,ICWEFLLCOFE,0.0151562016702752
704,ICWEFLLCDFE,Number of female directors,WB_Gender,ICWEFLLCDFE,0.012186823383854
705,ICWEFSOLOFE,Number of female sole proprietors,WB_Gender,ICWEFSOLOFE,0.0150943396226415
706,ICWEFLLCOMA,Number of male business owners,WB_Gender,ICWEFLLCOMA,0.0151562016702752
707,ICWEFLLCDMA,Number of male directors,WB_Gender,ICWEFLLCDMA,0.012186823383854
708,ICWEFSOLOMA,Number of male sole proprietors,WB_Gender,ICWEFSOLOMA,0.0150943396226415
709,SHMMRDTHS,Number of maternal deaths,WB_HNP,SHMMRDTHS,0.2548062063423378
710,fin19ta,Outstanding housing loan (% age 15+),WB_Gender,fin19ta,0.0201670275286111
711,fin19ta2,"Outstanding housing loan, female (% age 15+)",WB_Gender,fin19ta2,0.0201670275286111
712,fin19ta1,"Outstanding housing loan, male  (% age 15+)",WB_Gender,fin19ta1,0.0201670275286111
713,fin65e11a,Outstanding loan for a funeral or wedding (% age 15+),WB_Gender,fin65e11a,0.0078564800494896
714,fin65e11a2,"Outstanding loan for a funeral or wedding, female (% age 15+)",WB_Gender,fin65e11a2,0.0078564800494896
715,fin65e11a1,"Outstanding loan for a funeral or wedding, male (% age 15+)",WB_Gender,fin65e11a1,0.0078564800494896
716,SHPTRLEVEAL,Paid leave is available to fathers (1=yes; 0=no),WB_Gender,SHPTRLEVEAL,0.5962882771419734
717,SHMMRLEVEAL,Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),WB_Gender,SHMMRLEVEAL,0.5962882771419734
718,fin3314a,Paid school fees in the past year (% age 15+),WB_Gender,fin3314a,0.0074853077636869
719,fin3314a2,"Paid school fees in the past year, female  (% age 15+)",WB_Gender,fin3314a2,0.0080420661923909
720,fin3314a1,"Paid school fees in the past year, male (% age 15+)",WB_Gender,fin3314a1,0.0080420661923909
721,fin30ta,Paid utility bills in the past year (% age 15+),WB_Gender,fin30ta,0.0201670275286111
722,fin30ta2,"Paid utility bills in the past year, female (% age 15+)",WB_Gender,fin30ta2,0.0201670275286111
723,fin30ta1,"Paid utility bills in the past year, male (% age 15+)",WB_Gender,fin30ta1,0.0201670275286111
724,SLTLFPARTTLFEZS,"Part time employment, female (% of total part time employment)",WB_Gender,SLTLFPARTTLFEZS,0.098051345499536
725,SLTLFPARTMAZS,"Part time employment, male (% of total male employment)",WB_Gender,SLTLFPARTMAZS,0.1202598206000618
726,SLTLFPARTZS,"Part time employment, total (% of total employment)",WB_Gender,SLTLFPARTZS,0.1203216826476956
727,SHSTAODFCZS,People practicing open defecation (% of population),WB_HNP,SHSTAODFCZS,0.325214811151635
728,SHSTAODFCRUZS,"People practicing open defecation, rural (% of rural population)",WB_HNP,SHSTAODFCRUZS,0.2682821289485071
729,SHSTAODFCURZS,"People practicing open defecation, urban (% of urban population)",WB_HNP,SHSTAODFCURZS,0.2827471100945787
730,UISFEP2V,Percentage of students in lower secondary vocational education who are female (%),WB_Gender,UISFEP2V,0.1180327868852459
731,UISFEP4V,Percentage of students in post-secondary non-tertiary vocational education who are female (%),WB_Gender,UISFEP4V,0.0762140426848128
732,UISFEP3V,Percentage of students in upper secondary vocational education who are female (%),WB_Gender,UISFEP3V,0.2074853077636869
733,SEPRMPRS5FEZS,"Persistence to grade 5, female (% of cohort)",WB_Gender,SEPRMPRS5FEZS,0.1823693164243736
734,SEPRMPRS5MAZS,"Persistence to grade 5, male (% of cohort)",WB_Gender,SEPRMPRS5MAZS,0.1823074543767398
735,SIPOVDDAY,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),WB_Gender,SIPOVDDAY,0.1372100216517166
736,SIPOVNAHC,Poverty headcount ratio at national poverty lines (% of population),WB_HNP,SIPOVNAHC,0.0578599245842863
737,SHSTAANVCZS,Pregnant women receiving prenatal care (%),WB_HNP,SHSTAANVCZS,0.0623725041725907
738,SHANMALLWZS,Prevalence of anemia among women of reproductive age (% of women ages 15-49),WB_HNP,SHANMALLWZS,0.2880632997465537
739,SHPRVSMOK,Prevalence of current tobacco use (% of adults),WB_HNP,SHPRVSMOK,0.070470420968041
740,SHPRVSMOKFE,"Prevalence of current tobacco use, females (% of female adults)",WB_HNP,SHPRVSMOKFE,0.070470420968041
741,SHPRVSMOKMA,"Prevalence of current tobacco use, males (% of male adults)",WB_HNP,SHPRVSMOKMA,0.070470420968041
742,SHHIV1524FEZS,"Prevalence of HIV, female (% ages 15-24)",WB_HNP,SHHIV1524FEZS,0.294430364097175
743,SHHIV1524MAZS,"Prevalence of HIV, male (% ages 15-24)",WB_HNP,SHHIV1524MAZS,0.294430364097175
744,SHSTAOB18FEZS,"Prevalence of obesity, female (% of female population ages 18+)",WB_Gender,SHSTAOB18FEZS,0.4910609341169192
745,SHSTAOB18MAZS,"Prevalence of obesity, male (% of male population ages 18+)",WB_Gender,SHSTAOB18MAZS,0.4910609341169192
746,SHSTAOWADZS,Prevalence of overweight (% of adults),WB_HNP,SHSTAOWADZS,0.6023366508005192
747,SHSTAOWADFEZS,"Prevalence of overweight, female (% of female adults)",WB_HNP,SHSTAOWADFEZS,0.6023366508005192
748,SHSTAOWADMAZS,"Prevalence of overweight, male (% of male adults)",WB_HNP,SHSTAOWADMAZS,0.6023366508005192
749,SHSTAOWGHZS,"Prevalence of overweight, weight for height (% of children under 5)",WB_HNP,SHSTAOWGHZS,0.0526055510910552
750,SHSTAOWGHFEZS,"Prevalence of overweight, weight for height, female (% of children under 5)",WB_HNP,SHSTAOWGHFEZS,0.0425913333745441
751,SHSTAOWGHMAZS,"Prevalence of overweight, weight for height, male (% of children under 5)",WB_HNP,SHSTAOWGHMAZS,0.0425913333745441
752,SHSVRWASTZS,"Prevalence of severe wasting, weight for height (% of children under 5)",WB_HNP,SHSVRWASTZS,0.047969339185263
753,SHSVRWASTFEZS,"Prevalence of severe wasting, weight for height, female (% of children under 5)",WB_HNP,SHSVRWASTFEZS,0.042653149533288
754,SHSVRWASTMAZS,"Prevalence of severe wasting, weight for height, male (% of children under 5)",WB_HNP,SHSVRWASTMAZS,0.042653149533288
755,SHSTASTNTZS,"Prevalence of stunting, height for age (% of children under 5)",WB_HNP,SHSTASTNTZS,0.0581071892192619
756,SHSTASTNTFEZS,"Prevalence of stunting, height for age, female (% of children under 5)",WB_HNP,SHSTASTNTFEZS,0.0431476788032391
757,SHSTASTNTMAZS,"Prevalence of stunting, height for age, male (% of children under 5)",WB_HNP,SHSTASTNTMAZS,0.0431476788032391
758,SHSTAMALNZS,"Prevalence of underweight, weight for age (% of children under 5)",WB_HNP,SHSTAMALNZS,0.075786610620016
759,SHSTAMALNFEZS,"Prevalence of underweight, weight for age, female (% of children under 5)",WB_HNP,SHSTAMALNFEZS,0.0433331272794708
760,SHSTAMALNMAZS,"Prevalence of underweight, weight for age, male (% of children under 5)",WB_HNP,SHSTAMALNMAZS,0.0433331272794708
761,SHSTAWASTZS,"Prevalence of wasting, weight for height (% of children under 5)",WB_HNP,SHSTAWASTZS,0.0582926376954936
762,SHSTAWASTFEZS,"Prevalence of wasting, weight for height, female (% of children under 5)",WB_HNP,SHSTAWASTFEZS,0.0432713111207269
763,SHSTAWASTMAZS,"Prevalence of wasting, weight for height, male (% of children under 5)",WB_HNP,SHSTAWASTMAZS,0.0433331272794708
764,SEPRMCMPTFEZS,"Primary completion rate, female (% of relevant age group)",WB_HNP,SEPRMCMPTFEZS,0.3934598504048958
765,SEPRMCMPTMAZS,"Primary completion rate, male (% of relevant age group)",WB_HNP,SEPRMCMPTMAZS,0.393336218087408
766,SEPRMCMPTZS,"Primary completion rate, total (% of relevant age group)",WB_HNP,SEPRMCMPTZS,0.4332694566359646
767,SEPRMENRLFEZS,"Primary education, pupils (% female)",WB_Gender,SEPRMENRLFEZS,0.5839158676152181
768,SEPRMTCHRFEZS,"Primary education, teachers (% female)",WB_Gender,SEPRMTCHRFEZS,0.4717599752551809
769,HDHCIMORT,Probability of Survival to Age 5,WB_Gender,HDHCIMORT,0.0419424682957005
770,HDHCIMORTFE,"Probability of Survival to Age 5, Female",WB_Gender,HDHCIMORTFE,0.0419424682957005
771,HDHCIMORTMA,"Probability of Survival to Age 5, Male",WB_Gender,HDHCIMORTMA,0.0419424682957005
772,SESECPROGZS,Progression to secondary school (%),WB_Gender,SESECPROGZS,0.3210640272193009
773,SESECPROGFEZS,"Progression to secondary school, female (%)",WB_Gender,SESECPROGFEZS,0.2702752861119703
774,SESECPROGMAZS,"Progression to secondary school, male (%)",WB_Gender,SESECPROGMAZS,0.2725023198267862
775,SGGENPARLZS,Proportion of seats held by women in national parliaments (%),WB_Gender,SGGENPARLZS,0.3364058150324776
776,SGTIMUWRKFE,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",WB_Gender,SGTIMUWRKFE,0.0109495824311784
777,SGTIMUWRKMA,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",WB_Gender,SGTIMUWRKMA,0.0109495824311784
778,SGGENMNSTZS,Proportion of women in ministerial level positions (%),WB_Gender,SGGENMNSTZS,0.1452520878441076
779,SGVAW1549ZS,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49),WB_Gender,SGVAW1549ZS,0.0065573770491803
780,SGVAWAFSXZS,Proportion of women who have ever experienced any form of sexual violence (% of women age 15-49),WB_Gender,SGVAWAFSXZS,0.0063099288586452
781,SGVAWIPVEZS,Proportion of women who have ever experienced intimate partner violence (% of women age 15-49),WB_Gender,SGVAWIPVEZS,0.0063099288586452
782,SGVAWHLPVZS,Proportion of women who have sought help to stop physical or sexual violence (% of women age 15-49),WB_Gender,SGVAWHLPVZS,0.0061862047633776
783,SELPVPRIMBMP,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,WB_Gender,SELPVPRIMBMP,0.0160841323847819
784,UISROFST3FCP,"Rate of out-of-school youth of upper secondary school age, female (%)",WB_Gender,UISROFST3FCP,0.1925765542839468
785,UISROFST3MCP,"Rate of out-of-school youth of upper secondary school age, male (%)",WB_Gender,UISROFST3MCP,0.1923909681410454
786,SLTLFCACTFMZS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),WB_Gender,SLTLFCACTFMZS,0.4361274358181256
787,SLTLFCACTFMNEZS,Ratio of female to male labor force participation rate (%) (national estimate),WB_Gender,SLTLFCACTFMNEZS,0.290009279307145
788,SLUEM1524FMZS,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),WB_Gender,SLUEM1524FMZS,0.4215898546241881
