,Country Name,Country Code,Indicator Name,Indicator Code,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Unnamed: 20
2038,Belarus,BLR,Business process,SPI.D5.2.10.GSBP,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
2039,Belarus,BLR,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2040,Belarus,BLR,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2041,Belarus,BLR,Central government accounting status,SPI.D5.2.7.CGOV,,,,,,,,,,,,,1.0,0.5,0.5,0.5,
2042,Belarus,BLR,Classification of household consumption,SPI.D5.2.5.HOUS,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
2043,Belarus,BLR,Classification of national industry,SPI.D5.2.3.CNIN,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
2044,Belarus,BLR,Classification of status of employment,SPI.D5.2.6.EMPL,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
2045,Belarus,BLR,Compilation of government finance statistics,SPI.D5.2.8.FINA,,,,,,,,,,,,,0.5,0.5,0.5,1.0,
2046,Belarus,BLR,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
2047,Belarus,BLR,CPI base year,SPI.D5.2.4.CPIBY,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,
2048,Belarus,BLR,CRVS (WDI),SPI.D4.2.3.CRVS,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,
2049,Belarus,BLR,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.9,0.9,1.0,1.0,
2050,Belarus,BLR,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
2051,Belarus,BLR,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,,,,,,,,,,,,0.17800000000000002,0.368,0.396,0.377,0.377,
2052,Belarus,BLR,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,,,,,,,,,,,,,0.0,0.0,1.0,1.0,
2053,Belarus,BLR,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,0.506666666666667,0.6895,0.6829999999999999,0.6829999999999999,0.6829999999999999,0.706833333333333,0.592833333333333,0.592833333333333,0.618833333333333,0.612833333333333,0.606,0.639666666666667,0.701,0.6779999999999999,0.693,0.7211666666666671,
2054,Belarus,BLR,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,0.32683333333333303,0.4455,0.4455,0.4871666666666671,0.47083333333333294,0.4875,0.4451666666666671,0.4526666666666671,0.4248333333333329,0.4248333333333329,0.5083333333333329,0.4943333333333329,0.610166666666667,0.614833333333333,0.6605,0.6576666666666671,
2055,Belarus,BLR,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,,0.4165,0.4165,0.4165,0.4165,0.4165,0.4285,0.4285,0.4285,0.375,0.375,0.375,0.625,0.639,0.639,0.639,
2056,Belarus,BLR,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,0.5,0.598,0.5345,0.5905,0.6459999999999999,0.6459999999999999,0.625,0.625,0.6875,0.6875,0.6875,0.764,0.764,0.7225,0.596,0.655,
2057,Belarus,BLR,Dimension 4.1: Censuses and Surveys - Censuses only,SPI.DIM4.1.CEN.INDEX,,,,,,,,,,,,,0.33333333333333304,0.33333333333333304,0.33333333333333304,0.33333333333333304,
2058,Belarus,BLR,Dimension 4.1: Censuses and Surveys - Surveys only,SPI.DIM4.1.SVY.INDEX,0.2,0.266,0.266,0.266,0.266,0.266,0.266,0.266,0.33399999999999996,0.33399999999999996,0.33399999999999996,0.33399999999999996,0.332,0.4,0.4,0.46799999999999997,
2059,Belarus,BLR,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,
2060,Belarus,BLR,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,,,,,,,,,,,,0.381,0.19899999999999998,0.27,0.341,0.341,
2061,Belarus,BLR,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,,,,,,,,,,,,,,,,1.0,
2062,Belarus,BLR,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,,,,,,,,,,,,,0.8,0.75,0.8,0.85,
2063,Belarus,BLR,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,,,,,,,,,,,,,,,,1.0,
2064,Belarus,BLR,Education (UNESCO) (5 year moving average),SPI.D4.2.2.EDU,,,,,,,,,,,,,,,,,
2065,Belarus,BLR,Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,SPI.D5.5.DIFI,,,,,,,,,,,,,,,,1.0,
2066,Belarus,BLR,Geospatial data available at 1st Admin Level,SPI.D4.3.GEO.first.admin.level,,,,,,,,,,,,0.381,0.19899999999999998,0.27,0.341,0.341,
2067,Belarus,BLR,GOAL 1: No Poverty (5 year moving average),SPI.D3.1.POV,0.5,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.5710000000000001,0.7140000000000001,0.7140000000000001,0.7140000000000001,0.7140000000000001,
2068,Belarus,BLR,GOAL 10: Reduced Inequality (5 year moving average),SPI.D3.10.NEQL,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.667,0.5,0.5,0.5,0.75,0.6,
2069,Belarus,BLR,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.6,
2070,Belarus,BLR,GOAL 12: Responsible Consumption and Production (5 year moving average),SPI.D3.12.CNSP,0.5,0.5,0.5,0.5,0.5,0.5,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,0.75,0.75,0.75,0.75,0.75,
2071,Belarus,BLR,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,
2072,Belarus,BLR,GOAL 14: Life Below Water (5 year moving average),SPI.D3.14.LFWT,,,,,,,,,,,,,,,,,
2073,Belarus,BLR,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,0.4,0.833,0.833,0.833,0.833,0.833,0.857,0.857,0.857,0.75,0.75,0.75,0.75,0.778,0.778,0.778,
2074,Belarus,BLR,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),SPI.D3.16.INST,0.5,0.5710000000000001,0.444,0.556,0.667,0.667,0.625,0.625,0.75,0.75,0.75,0.778,0.778,0.667,0.556,0.667,
2075,Belarus,BLR,GOAL 17: Partnerships to achieve the Goal (5 year moving average),SPI.D3.17.PTNS,0.5,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.75,0.75,0.778,0.636,0.643,
2076,Belarus,BLR,GOAL 2: Zero Hunger (5 year moving average),SPI.D3.2.HNGR,0.33299999999999996,0.857,0.857,0.857,0.857,0.857,0.5710000000000001,0.5710000000000001,0.5710000000000001,0.5710000000000001,0.5,0.667,0.667,0.667,0.667,0.667,
2077,Belarus,BLR,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,0.778,0.875,0.875,0.875,0.875,0.875,0.833,0.833,0.889,0.889,0.889,0.895,0.905,0.857,0.857,0.81,
2078,Belarus,BLR,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,0.429,0.5710000000000001,0.556,0.556,0.556,0.556,0.4,0.4,0.5,0.5,0.455,0.455,0.545,0.455,0.545,0.636,
2079,Belarus,BLR,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,0.25,0.16699999999999998,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.28600000000000003,0.28600000000000003,0.28600000000000003,0.28600000000000003,0.25,0.125,0.25,0.375,0.375,0.375,0.5,
2080,Belarus,BLR,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,0.75,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,
2081,Belarus,BLR,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,
2082,Belarus,BLR,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,0.375,0.444,0.444,0.444,0.4,0.5,0.455,0.5,0.583,0.583,0.583,0.583,0.667,0.583,0.5379999999999999,0.5710000000000001,
2083,Belarus,BLR,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,0.28600000000000003,0.429,0.429,0.429,0.375,0.375,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.444,0.556,0.625,0.625,
2084,Belarus,BLR,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,0.0,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.67,0.67,0.33,0.33,0.33,0.67,
2085,Belarus,BLR,"Household Survey on income, etc  (Availability score over 10 years)",SPI.D4.1.4.HOUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
2086,Belarus,BLR,Labor Admin (ILO) (5 year moving average),SPI.D4.2.4.LBR,,,,,,,,,,,,,,,,,
2087,Belarus,BLR,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,
2088,Belarus,BLR,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.67,0.67,
2089,Belarus,BLR,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,,,,,,,,,,,,,,,,1.0,
2090,Belarus,BLR,NADA metadata,SPI.D2.4.NADA,,,,,,,,,,,,,0.0,0.0,1.0,1.0,
2091,Belarus,BLR,NADA metadata link,RAW.D2.4.NADA_text,,,,,,,,,,,,,,,,,
2092,Belarus,BLR,National Accounts base year,SPI.D5.2.2.NABY,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
2093,Belarus,BLR,NSO Website - advisory/analytical services,SPI.D2.3.DSAS,,,,,,,,,,,,,,,,,
2094,Belarus,BLR,NSO Website - private/citizen generated data,SPI.D4.4.SOPC,,,,,,,,,,,,,,,,,
2095,Belarus,BLR,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,,,,,,,,,,,,0.17800000000000002,0.368,0.396,0.377,0.377,
2096,Belarus,BLR,PARIS21 indicator on data literacy,SPI.D5.3.DISK,,,,,,,,,,,,,,,,,
2097,Belarus,BLR,Partnerships,SPI.D5.4.DIPN,,,,,,,,,,,,,,,,,
2098,Belarus,BLR,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,60.0,90.0,90.0,100.0,100.0,
2099,Belarus,BLR,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,,,,,,,,,,,,,45.6,46.5333333333333,79.2333333333333,79.2333333333333,
2100,Belarus,BLR,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,,55.24375,54.20625,56.46875,56.55,58.06875,52.09375,52.375,53.0875,52.19375,55.06875,56.7625,66.53125,65.5,66.19375,67.88125,
2101,Belarus,BLR,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,,,,,,,,,,,,,46.6083333333333,50.0833333333333,51.8583333333333,53.5583333333333,
2102,Belarus,BLR,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,,,,,,,,,,,,,80.0,75.0,80.0,85.0,
2103,Belarus,BLR,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
2104,Belarus,BLR,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
2105,Belarus,BLR,Raw info for  PARIS21 indicator on data literacy,RAW.5.3.DISK,,,,,,,,,,,,,,,,,
2106,Belarus,BLR,Raw info for Business process,RAW.D5.2.10.GSBP,,,,,,,,,,,,,,,,,
2107,Belarus,BLR,Raw info for Central government accounting status,RAW.D5.2.7.CGOV,,,,,,,,,,,,,,,,,
2108,Belarus,BLR,Raw info for Classification of household consumption,RAW.D5.2.5.HOUS,,,,,,,,,,,,,,,,,
2109,Belarus,BLR,Raw info for Classification of national industry,RAW.D5.2.3.CNIN,,,,,,,,,,,,,,,,,
2110,Belarus,BLR,Raw info for Classification of status of employment,RAW.D5.2.6.EMPL,,,,,,,,,,,,,,,,,
2111,Belarus,BLR,Raw info for Compilation of government finance statistics,RAW.D5.2.8.FINA,,,,,,,,,,,,,,,,,
2112,Belarus,BLR,Raw info for Compilation of monetary and financial statistics,RAW.D5.2.9.MONY,,,,,,,,,,,,,,,,,
2113,Belarus,BLR,Raw info for CPI base year,RAW.D5.2.4.CPIBY,,,,,,,,,,,,,,,,,
2114,Belarus,BLR,Raw info for Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,RAW.5.5.DIFI,,,,,,,,,,,,,,,,,
2115,Belarus,BLR,Raw info for Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,RAW.5.1.DILG,,,,,,,,,,,,,,,,,
2116,Belarus,BLR,Raw info for NADA metadata,RAW.D2.4.NADA,,,,,,,,,,,,,,,,,
2117,Belarus,BLR,Raw info for National Accounts base year,RAW.D5.2.2.NABY,,,,,,,,,,,,,,,,,
2118,Belarus,BLR,Raw info for NSO Website,RAW.5.4.DIPN,,,,,,,,,,,,,,,,,
2119,Belarus,BLR,Raw info for SDDS/e-GDDS subscription,RAW.D2.1.IDDS,,,,,,,,,,,,,,,,,
2120,Belarus,BLR,Raw info for System of national accounts in use,RAW.D5.2.1.SNAU,,,,,,,,,,,,,,,,,
2121,Belarus,BLR,Raw score for Geospatial data available at 1st Admin Level,RAW.D4.3.GEO.1st.admin.level,,,,,,,,,,,,,,,,,
2122,Belarus,BLR,Raw score for Geospatial data available at 2nd Admin Level,RAW.D4.3.GEO.2nd.admin.level,,,,,,,,,,,,,,,,,
2123,Belarus,BLR,Raw score for ODIN Download Options score,RAW.D2.2.Download.options,,,,,,,,,,,,0.0,0.042,0.29600000000000004,0.268,0.268,
2124,Belarus,BLR,Raw score for ODIN Machine Readability Score,RAW.D2.2.Machine.readable,,,,,,,,,,,,0.083,0.182,0.344,0.344,0.344,
2125,Belarus,BLR,Raw score for ODIN Metadata Availability score,RAW.D2.2.Metadata.available,,,,,,,,,,,,0.805,0.7959999999999999,0.524,0.524,0.524,
2126,Belarus,BLR,Raw score for ODIN Non Proprietary Data Format score,RAW.D2.2.Non.proprietary,,,,,,,,,,,,0.0,0.82,0.8140000000000001,0.748,0.748,
2127,Belarus,BLR,Raw score for ODIN Open Data Openness score,RAW.D2.2.Openness.subscore,,,,,,,,,,,,,,,,,
2128,Belarus,BLR,Raw score for ODIN Terms of Use score,RAW.D2.2.Terms.of.use,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,
2129,Belarus,BLR,Safely Managed Drinking Water,SPI.D1.5.SAFE.MAN.WATER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
2130,Belarus,BLR,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
2131,Belarus,BLR,Social Protection Admin (ASPIRE) (5 year moving average),SPI.D4.2.1.SPL,,,,,,,,,,,,,,,,,
2132,Belarus,BLR,SPI Overall Score,SPI.INDEX,,,,,,,,,,,,,65.7479166666667,65.4233333333333,75.4570833333333,77.13458333333341,
2133,Belarus,BLR,System of national accounts in use,SPI.D5.2.1.SNAU,,,,,,,,,,,,,0.5,0.5,1.0,1.0,
2134,Belarus,BLR,Years of Agriculture census,RAW.D4.1.2.AGRI.CENSUS,,,,,,,,,,,,,,,,,
2135,Belarus,BLR,Years of Agriculture survey,RAW.D4.1.5.AGRI.SURVEYS,,,,,,,,,,,,,,,,,
2136,Belarus,BLR,Years of Business/establishment census,RAW.D4.1.3.BIZZ.CENSUS,,,,,,,,,,,,,,,,,
2137,Belarus,BLR,Years of Business/establishment survey,RAW.D4.1.8.BIZZ.SURVEYS,,,,,,,,,,,,,,,,,
2138,Belarus,BLR,Years of Health/Demographic survey,RAW.D4.1.7.HLTH.SURVEYS,,,,,,,,,,,,,,,,,
2139,Belarus,BLR,"Years of Household Survey on income, etc",RAW.D4.1.4.HOUS.SURVEYS,,,,,,,,,,,,,,,,,
2140,Belarus,BLR,Years of Labor Force Survey,RAW.D4.1.6.LABR.SURVEYS,,,,,,,,,,,,,,,,,
2141,Belarus,BLR,Years of Population & Housing census,RAW.D4.1.1.POPU.CENSUS,,,,,,,,,,,,,,,,,
2142,Belgium,BEL,Administrative Data for CRVS (WDI),RAW.D4.2.3.CRVS,,,,,,,,,,,,,,,,,
2143,Belgium,BEL,Administrative Data for Education (UNESCO) on nationally-representative learning assessment,RAW.D4.2.2.EDU.NAS,,,,,,,,,,,,,,,,,
2144,Belgium,BEL,Administrative Data for Education (UNESCO) on out-of-school rate,RAW.D4.2.2.EDU.OOS,,,,,,,,,,,,,,,,,
2145,Belgium,BEL,Administrative Data for Education (UNESCO) on participation rate in organized learning,RAW.D4.2.2.EDU.ORGL,,,,,,,,,,,,,,,,,
2146,Belgium,BEL,Administrative Data for Labor Admin (ILO) on employment office records,RAW.D4.2.4.LBR.EMPOFF,,,,,,,,,,,,,,,,,
2147,Belgium,BEL,Administrative Data for Labor Admin (ILO) on insurance records,RAW.D4.2.4.LBR.INSUR,,,,,,,,,,,,,,,,,
2148,Belgium,BEL,Administrative Data for Labor Admin (ILO) on labor inspectorate records,RAW.D4.2.4.LBR.INSP,,,,,,,,,,,,,,,,,
2149,Belgium,BEL,Administrative Data for Labor Admin (ILO) on other administrative records,RAW.D4.2.4.LBR.OTHER,,,,,,,,,,,,,,,,,
2150,Belgium,BEL,Administrative Data for Labor Admin (ILO) on records of employers' organizations,RAW.D4.2.4.LBR.EMPORG,,,,,,,,,,,,,,,,,
2151,Belgium,BEL,Administrative Data for Labor Admin (ILO) on records of workers' organizations,RAW.D4.2.4.LBR.WRKORG,,,,,,,,,,,,,,,,,
2152,Belgium,BEL,Administrative Data for Social Protection Admin (ASPIRE),RAW.D4.2.1.SPL,,,,,,,,,,,,,,,,,
2153,Belgium,BEL,Agriculture census (Availability score over 20 years),SPI.D4.1.2.AGRI,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
2154,Belgium,BEL,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.33,0.33,0.33,0.33,
2155,Belgium,BEL,Availability of Comparable Poverty headcount ratio at $1.90 a day (5 year moving average),SPI.D1.5.POV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
2156,Belgium,BEL,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",SPI.D1.5.CHLD.MORT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
2157,Belgium,BEL,Business process,SPI.D5.2.10.GSBP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
2158,Belgium,BEL,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2159,Belgium,BEL,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
2160,Belgium,BEL,Central government accounting status,SPI.D5.2.7.CGOV,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
2161,Belgium,BEL,Classification of household consumption,SPI.D5.2.5.HOUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
2162,Belgium,BEL,Classification of national industry,SPI.D5.2.3.CNIN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
2163,Belgium,BEL,Classification of status of employment,SPI.D5.2.6.EMPL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
2164,Belgium,BEL,Compilation of government finance statistics,SPI.D5.2.8.FINA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
2165,Belgium,BEL,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
2166,Belgium,BEL,CPI base year,SPI.D5.2.4.CPIBY,,,,,,,,,,,,1.0,0.5,0.5,0.5,1.0,
2167,Belgium,BEL,CRVS (WDI),SPI.D4.2.3.CRVS,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,
2168,Belgium,BEL,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.8,1.0,1.0,1.0,1.0,
2169,Belgium,BEL,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
2170,Belgium,BEL,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,,,,,,,,,,,,,0.594,0.5329999999999999,0.518,0.518,
2171,Belgium,BEL,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,,,,,,,,,,,,,0.0,0.0,1.0,1.0,
2172,Belgium,BEL,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,0.5273333333333329,0.584833333333333,0.5705,0.589,0.589,0.589,0.5153333333333329,0.532,0.5725,0.601,0.610333333333333,0.6345,0.6618333333333329,0.699333333333333,0.6775,0.645666666666667,
2173,Belgium,BEL,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,0.4506666666666671,0.4878333333333329,0.5063333333333329,0.5063333333333329,0.4951666666666671,0.5118333333333329,0.556833333333333,0.5341666666666671,0.5341666666666671,0.5341666666666671,0.5341666666666671,0.621833333333333,0.627333333333333,0.6679999999999999,0.679166666666667,0.6709999999999999,
2174,Belgium,BEL,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4445,0.4445,0.4445,0.4445,0.5,0.5,0.5,
2175,Belgium,BEL,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,0.45,0.5,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.375,0.4375,0.4375,0.4375,0.5,0.521,0.521,0.6115,0.561,0.528,
2176,Belgium,BEL,Dimension 4.1: Censuses and Surveys - Censuses only,SPI.DIM4.1.CEN.INDEX,,,,,,,,,,,,,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,
2177,Belgium,BEL,Dimension 4.1: Censuses and Surveys - Surveys only,SPI.DIM4.1.SVY.INDEX,0.6659999999999999,0.6659999999999999,0.6659999999999999,0.6659999999999999,0.7340000000000001,0.7340000000000001,0.7340000000000001,0.7340000000000001,0.7340000000000001,0.866,0.8,0.8,0.8,0.8,0.8,0.8,
2178,Belgium,BEL,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,
2179,Belgium,BEL,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,,,,,,,,,,,,,0.182,0.198,0.17,0.17,
2180,Belgium,BEL,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
2181,Belgium,BEL,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,,,,,,,,,,,,,0.95,0.95,0.95,1.0,
2182,Belgium,BEL,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
2183,Belgium,BEL,Education (UNESCO) (5 year moving average),SPI.D4.2.2.EDU,,,,,,,,,,,,,,,,,
2184,Belgium,BEL,Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,SPI.D5.5.DIFI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
2185,Belgium,BEL,Geospatial data available at 1st Admin Level,SPI.D4.3.GEO.first.admin.level,,,,,,,,,,,,,0.182,0.198,0.17,0.17,
2186,Belgium,BEL,GOAL 1: No Poverty (5 year moving average),SPI.D3.1.POV,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.429,0.5710000000000001,0.5710000000000001,0.5710000000000001,0.5710000000000001,
2187,Belgium,BEL,GOAL 10: Reduced Inequality (5 year moving average),SPI.D3.10.NEQL,0.33299999999999996,0.5,0.5,0.5,0.5,0.5,0.667,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.429,
2188,Belgium,BEL,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.33299999999999996,
2189,Belgium,BEL,GOAL 12: Responsible Consumption and Production (5 year moving average),SPI.D3.12.CNSP,0.5,0.5,0.5,0.5,0.5,0.5,0.667,0.667,0.667,0.667,0.667,0.75,0.75,0.75,0.75,0.75,
2190,Belgium,BEL,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2191,Belgium,BEL,GOAL 14: Life Below Water (5 year moving average),SPI.D3.14.LFWT,,,,,,,,,,,,,,,,,
2192,Belgium,BEL,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.889,0.889,0.889,0.889,1.0,1.0,1.0,
